district_name,fips_full,year,enrollment,locale
Newkirk,4021540,2020,749,42-Rural: Distant
Newkirk,4021540,2019,785,42-Rural: Distant
Newkirk,4021540,2018,833,42-Rural: Distant
Newkirk,4021540,2017,843,42-Rural: Distant
Newkirk,4021540,2016,848,42-Rural: Distant
Newkirk,4021540,2015,860,42-Rural: Distant
Newkirk,4021540,2014,858,42-Rural: Distant
Newnet 66,4000765,2025,NA,NA
Newnet 66,4000765,2024,NA,NA
Newnet 66,4000765,2023,NA,NA
Newnet 66,4000765,2022,NA,NA
Newnet 66,4000765,2021,NA,NA
Newnet 66,4000765,2020,NA,NA
Newnet 66,4000765,2019,NA,NA
Newnet 66,4000765,2018,NA,NA
Newnet 66,4000765,2017,NA,NA
Newnet 66,4000765,2016,NA,NA
Newnet 66,4000765,2015,NA,NA
Newnet 66,4000765,2014,NA,31-Town: Fringe
Ninnekah,4021600,2025,428,42-Rural: Distant
Ninnekah,4021600,2024,419,42-Rural: Distant
Ninnekah,4021600,2023,459,42-Rural: Distant
Ninnekah,4021600,2022,451,42-Rural: Distant
Ninnekah,4021600,2021,511,42-Rural: Distant
Ninnekah,4021600,2020,531,42-Rural: Distant
Ninnekah,4021600,2019,530,42-Rural: Distant
Ninnekah,4021600,2018,538,42-Rural: Distant
Ninnekah,4021600,2017,543,42-Rural: Distant
Ninnekah,4021600,2016,545,42-Rural: Distant
Ninnekah,4021600,2015,557,42-Rural: Distant
Ninnekah,4021600,2014,534,42-Rural: Distant
Noble,4021630,2025,2998,22-Suburb: Mid-size
Noble,4021630,2024,3072,22-Suburb: Mid-size
Noble,4021630,2023,3035,22-Suburb: Mid-size
Noble,4021630,2022,2972,22-Suburb: Mid-size
Noble,4021630,2021,2777,22-Suburb: Mid-size
Noble,4021630,2020,2802,22-Suburb: Mid-size
Noble,4021630,2019,2777,22-Suburb: Mid-size
Noble,4021630,2018,2863,22-Suburb: Mid-size
Noble,4021630,2017,2860,22-Suburb: Mid-size
Noble,4021630,2016,2858,22-Suburb: Mid-size
Noble,4021630,2015,2860,22-Suburb: Mid-size
Noble,4021630,2014,2897,22-Suburb: Mid-size
Norman,4021720,2025,16048,22-Suburb: Mid-size
Norman,4021720,2024,15662,22-Suburb: Mid-size
Norman,4021720,2023,15786,22-Suburb: Mid-size
Norman,4021720,2022,15447,22-Suburb: Mid-size
Norman,4021720,2021,14419,22-Suburb: Mid-size
Norman,4021720,2020,16289,22-Suburb: Mid-size
Norman,4021720,2019,16085,22-Suburb: Mid-size
Norman,4021720,2018,16103,22-Suburb: Mid-size
Norman,4021720,2017,15942,22-Suburb: Mid-size
Norman,4021720,2016,16046,22-Suburb: Mid-size
Norman,4021720,2015,15819,22-Suburb: Mid-size
Norman,4021720,2014,15601,22-Suburb: Mid-size
North Rock Creek,4021840,2025,NA,NA
North Rock Creek,4021840,2024,NA,NA
North Rock Creek,4021840,2023,NA,NA
North Rock Creek,4021840,2022,NA,NA
North Rock Creek,4021840,2021,NA,NA
North Rock Creek,4021840,2020,NA,NA
North Rock Creek,4021840,2019,NA,NA
North Rock Creek,4021840,2018,618,41-Rural: Fringe
North Rock Creek,4021840,2017,601,41-Rural: Fringe
North Rock Creek,4021840,2016,590,41-Rural: Fringe
North Rock Creek,4021840,2015,582,41-Rural: Fringe
North Rock Creek,4021840,2014,578,41-Rural: Fringe
North Rock Creek,4000802,2025,1233,41-Rural: Fringe
North Rock Creek,4000802,2024,1245,41-Rural: Fringe
North Rock Creek,4000802,2023,1208,41-Rural: Fringe
North Rock Creek,4000802,2022,1231,41-Rural: Fringe
North Rock Creek,4000802,2021,1114,41-Rural: Fringe
North Rock Creek,4000802,2020,908,41-Rural: Fringe
North Rock Creek,4000802,2019,740,41-Rural: Fringe
North Rock Creek,4000802,2018,NA,NA
North Rock Creek,4000802,2017,NA,NA
North Rock Creek,4000802,2016,NA,NA
North Rock Creek,4000802,2015,NA,NA
North Rock Creek,4000802,2014,NA,NA
Northeast Tech. Center,4000072,2025,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2024,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2023,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2022,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2021,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2020,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2019,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2018,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2017,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2016,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2015,NA,42-Rural: Distant
Northeast Tech. Center,4000072,2014,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2025,NA,NA
Northeast Tech. Center- Afton,4000083,2024,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2023,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2022,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2021,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2020,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2019,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2018,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2017,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2016,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2015,NA,42-Rural: Distant
Northeast Tech. Center- Afton,4000083,2014,NA,42-Rural: Distant
Northeast Tech. Center- Claremore,4000754,2025,NA,NA
Northeast Tech. Center- Claremore,4000754,2024,NA,31-Town: Fringe
Northeast Tech. Center- Claremore,4000754,2023,NA,41-Rural: Fringe
Northeast Tech. Center- Claremore,4000754,2022,NA,41-Rural: Fringe
Northeast Tech. Center- Claremore,4000754,2021,NA,41-Rural: Fringe
Northeast Tech. Center- Claremore,4000754,2020,NA,41-Rural: Fringe
Northeast Tech. Center- Claremore,4000754,2019,NA,41-Rural: Fringe
Northeast Tech. Center- Claremore,4000754,2018,NA,41-Rural: Fringe
Northeast Tech. Center- Claremore,4000754,2017,NA,31-Town: Fringe
Northeast Tech. Center- Claremore,4000754,2016,NA,31-Town: Fringe
Northeast Tech. Center- Claremore,4000754,2015,NA,31-Town: Fringe
Northeast Tech. Center- Claremore,4000754,2014,NA,31-Town: Fringe
Northeast Tech. Center- Kansas,4000060,2025,NA,NA
Northeast Tech. Center- Kansas,4000060,2024,NA,43-Rural: Remote
Northeast Tech. Center- Kansas,4000060,2023,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2022,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2021,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2020,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2019,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2018,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2017,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2016,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2015,NA,42-Rural: Distant
Northeast Tech. Center- Kansas,4000060,2014,NA,42-Rural: Distant
Northwest Tech. Center- Alva,4000095,2025,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2024,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2023,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2022,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2021,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2020,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2019,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2018,NA,41-Rural: Fringe
Northwest Tech. Center- Alva,4000095,2017,NA,33-Town: Remote
Northwest Tech. Center- Alva,4000095,2016,NA,33-Town: Remote
Northwest Tech. Center- Alva,4000095,2015,NA,33-Town: Remote
Northwest Tech. Center- Alva,4000095,2014,NA,33-Town: Remote
Northwest Tech. Center- Fairview,4000071,2025,NA,NA
Northwest Tech. Center- Fairview,4000071,2024,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2023,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2022,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2021,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2020,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2019,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2018,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2017,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2016,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2015,NA,43-Rural: Remote
Northwest Tech. Center- Fairview,4000071,2014,NA,43-Rural: Remote
Norwood,4021900,2025,118,42-Rural: Distant
Norwood,4021900,2024,147,42-Rural: Distant
Norwood,4021900,2023,139,42-Rural: Distant
Norwood,4021900,2022,125,42-Rural: Distant
Norwood,4021900,2021,138,42-Rural: Distant
Norwood,4021900,2020,150,42-Rural: Distant
Norwood,4021900,2019,130,42-Rural: Distant
Norwood,4021900,2018,146,42-Rural: Distant
Norwood,4021900,2017,171,42-Rural: Distant
Norwood,4021900,2016,184,42-Rural: Distant
Norwood,4021900,2015,202,42-Rural: Distant
Norwood,4021900,2014,182,42-Rural: Distant
Nowata,4021930,2025,703,43-Rural: Remote
Nowata,4021930,2024,745,43-Rural: Remote
Nowata,4021930,2023,751,32-Town: Distant
Nowata,4021930,2022,722,32-Town: Distant
Nowata,4021930,2021,769,32-Town: Distant
Nowata,4021930,2020,796,32-Town: Distant
Nowata,4021930,2019,793,32-Town: Distant
Nowata,4021930,2018,859,32-Town: Distant
Nowata,4021930,2017,910,32-Town: Distant
Nowata,4021930,2016,959,32-Town: Distant
Nowata,4021930,2015,955,32-Town: Distant
Nowata,4021930,2014,970,32-Town: Distant
Oak Grove,4022160,2025,154,42-Rural: Distant
Oak Grove,4022160,2024,155,42-Rural: Distant
Oak Grove,4022160,2023,171,42-Rural: Distant
Oak Grove,4022160,2022,172,42-Rural: Distant
Oak Grove,4022160,2021,186,42-Rural: Distant
Oak Grove,4022160,2020,177,42-Rural: Distant
Oak Grove,4022160,2019,170,42-Rural: Distant
Oak Grove,4022160,2018,172,42-Rural: Distant
Oak Grove,4022160,2017,168,42-Rural: Distant
Oak Grove,4022160,2016,173,42-Rural: Distant
Oak Grove,4022160,2015,193,42-Rural: Distant
Oak Grove,4022160,2014,188,42-Rural: Distant
Oakdale,4022350,2025,687,41-Rural: Fringe
Oakdale,4022350,2024,702,41-Rural: Fringe
Oakdale,4022350,2023,720,41-Rural: Fringe
Oakdale,4022350,2022,698,41-Rural: Fringe
Oakdale,4022350,2021,652,41-Rural: Fringe
Oakdale,4022350,2020,684,41-Rural: Fringe
Oakdale,4022350,2019,652,41-Rural: Fringe
Oakdale,4022350,2018,673,41-Rural: Fringe
Oakdale,4022350,2017,654,41-Rural: Fringe
Oakdale,4022350,2016,618,41-Rural: Fringe
Oakdale,4022350,2015,602,41-Rural: Fringe
Oakdale,4022350,2014,639,41-Rural: Fringe
Oaks-Mission,4022410,2025,138,43-Rural: Remote
Oaks-Mission,4022410,2024,153,43-Rural: Remote
Oaks-Mission,4022410,2023,160,43-Rural: Remote
Oaks-Mission,4022410,2022,203,43-Rural: Remote
Oaks-Mission,4022410,2021,173,43-Rural: Remote
Oaks-Mission,4022410,2020,160,43-Rural: Remote
Oaks-Mission,4022410,2019,200,43-Rural: Remote
Oaks-Mission,4022410,2018,222,43-Rural: Remote
Oaks-Mission,4022410,2017,242,43-Rural: Remote
Oaks-Mission,4022410,2016,298,43-Rural: Remote
Oaks-Mission,4022410,2015,261,43-Rural: Remote
Oaks-Mission,4022410,2014,256,43-Rural: Remote
Oilton,4022560,2025,240,42-Rural: Distant
Oilton,4022560,2024,256,42-Rural: Distant
Oilton,4022560,2023,273,42-Rural: Distant
Oilton,4022560,2022,282,42-Rural: Distant
Oilton,4022560,2021,251,42-Rural: Distant
Oilton,4022560,2020,253,42-Rural: Distant
Oilton,4022560,2019,276,42-Rural: Distant
Oilton,4022560,2018,274,42-Rural: Distant
Oilton,4022560,2017,294,42-Rural: Distant
Oilton,4022560,2016,285,42-Rural: Distant
Oilton,4022560,2015,273,42-Rural: Distant
Oilton,4022560,2014,256,42-Rural: Distant
Okarche,4022590,2025,450,42-Rural: Distant
Okarche,4022590,2024,461,42-Rural: Distant
Okarche,4022590,2023,433,42-Rural: Distant
Okarche,4022590,2022,395,42-Rural: Distant
Okarche,4022590,2021,387,42-Rural: Distant
Okarche,4022590,2020,393,42-Rural: Distant
Okarche,4022590,2019,391,42-Rural: Distant
Okarche,4022590,2018,364,42-Rural: Distant
Okarche,4022590,2017,373,42-Rural: Distant
Okarche,4022590,2016,348,42-Rural: Distant
Okarche,4022590,2015,329,42-Rural: Distant
Okarche,4022590,2014,310,42-Rural: Distant
Okay,4022620,2025,365,42-Rural: Distant
Okay,4022620,2024,367,42-Rural: Distant
Okay,4022620,2023,371,42-Rural: Distant
Okay,4022620,2022,349,42-Rural: Distant
Okay,4022620,2021,340,42-Rural: Distant
Okay,4022620,2020,365,42-Rural: Distant
Okay,4022620,2019,371,42-Rural: Distant
Okay,4022620,2018,376,42-Rural: Distant
Okay,4022620,2017,428,42-Rural: Distant
Okay,4022620,2016,387,42-Rural: Distant
Okay,4022620,2015,411,42-Rural: Distant
Okay,4022620,2014,397,42-Rural: Distant
Okeene,4022650,2025,330,43-Rural: Remote
Okeene,4022650,2024,316,43-Rural: Remote
Okeene,4022650,2023,328,43-Rural: Remote
Okeene,4022650,2022,320,43-Rural: Remote
Okeene,4022650,2021,319,43-Rural: Remote
Okeene,4022650,2020,329,43-Rural: Remote
Okeene,4022650,2019,346,43-Rural: Remote
Okeene,4022650,2018,337,43-Rural: Remote
Okeene,4022650,2017,338,43-Rural: Remote
Okeene,4022650,2016,329,43-Rural: Remote
Okeene,4022650,2015,333,43-Rural: Remote
Okeene,4022650,2014,323,43-Rural: Remote
Okemah,4006850,2025,736,43-Rural: Remote
Okemah,4006850,2024,763,43-Rural: Remote
Okemah,4006850,2023,725,41-Rural: Fringe
Okemah,4006850,2022,716,41-Rural: Fringe
Okemah,4006850,2021,683,41-Rural: Fringe
Okemah,4006850,2020,785,41-Rural: Fringe
Okemah,4006850,2019,795,41-Rural: Fringe
Okemah,4006850,2018,827,41-Rural: Fringe
Okemah,4006850,2017,843,41-Rural: Fringe
Okemah,4006850,2016,855,33-Town: Remote
Okemah,4006850,2015,862,33-Town: Remote
Okemah,4006850,2014,873,33-Town: Remote
Oklahoma City,4022770,2025,32750,11-City: Large
Oklahoma City,4022770,2024,32899,11-City: Large
Oklahoma City,4022770,2023,33245,11-City: Large
Oklahoma City,4022770,2022,32086,11-City: Large
Oklahoma City,4022770,2021,31026,11-City: Large
Oklahoma City,4022770,2020,35897,11-City: Large
Oklahoma City,4022770,2019,37530,11-City: Large
Oklahoma City,4022770,2018,38709,11-City: Large
Oklahoma City,4022770,2017,39806,11-City: Large
Oklahoma City,4022770,2016,40823,11-City: Large
Oklahoma City,4022770,2015,41074,11-City: Large
Oklahoma City,4022770,2014,40913,11-City: Large
Oklahoma Connections Academy (Charter),4000786,2025,1400,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2024,1206,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2023,1234,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2022,1534,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2021,1779,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2020,1112,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2019,1280,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2018,1400,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2017,1246,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2016,1118,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2015,955,32-Town: Distant
Oklahoma Connections Academy (Charter),4000786,2014,NA,NA
Oklahoma School For The Blind,4000076,2025,79,32-Town: Distant
Oklahoma School For The Blind,4000076,2024,85,32-Town: Distant
Oklahoma School For The Blind,4000076,2023,82,32-Town: Distant
Oklahoma School For The Blind,4000076,2022,82,32-Town: Distant
Oklahoma School For The Blind,4000076,2021,78,32-Town: Distant
Oklahoma School For The Blind,4000076,2020,80,32-Town: Distant
Oklahoma School For The Blind,4000076,2019,93,32-Town: Distant
Oklahoma School For The Blind,4000076,2018,85,32-Town: Distant
Oklahoma School For The Blind,4000076,2017,83,32-Town: Distant
Oklahoma School For The Blind,4000076,2016,83,32-Town: Distant
Oklahoma School For The Blind,4000076,2015,88,32-Town: Distant
Oklahoma School For The Blind,4000076,2014,83,32-Town: Distant
Oklahoma School For The Deaf,4000075,2025,93,33-Town: Remote
Oklahoma School For The Deaf,4000075,2024,94,33-Town: Remote
Oklahoma School For The Deaf,4000075,2023,110,33-Town: Remote
Oklahoma School For The Deaf,4000075,2022,40,33-Town: Remote
Oklahoma School For The Deaf,4000075,2021,111,33-Town: Remote
Oklahoma School For The Deaf,4000075,2020,114,33-Town: Remote
Oklahoma School For The Deaf,4000075,2019,121,33-Town: Remote
Oklahoma School For The Deaf,4000075,2018,115,33-Town: Remote
Oklahoma School For The Deaf,4000075,2017,110,33-Town: Remote
Oklahoma School For The Deaf,4000075,2016,125,33-Town: Remote
Oklahoma School For The Deaf,4000075,2015,123,33-Town: Remote
Oklahoma School For The Deaf,4000075,2014,141,33-Town: Remote
Oklahoma Union,4000021,2025,593,42-Rural: Distant
Oklahoma Union,4000021,2024,594,42-Rural: Distant
Oklahoma Union,4000021,2023,611,42-Rural: Distant
Oklahoma Union,4000021,2022,630,42-Rural: Distant
Oklahoma Union,4000021,2021,634,42-Rural: Distant
Oklahoma Union,4000021,2020,612,42-Rural: Distant
Oklahoma Union,4000021,2019,640,42-Rural: Distant
Oklahoma Union,4000021,2018,655,42-Rural: Distant
Oklahoma Union,4000021,2017,659,42-Rural: Distant
Oklahoma Union,4000021,2016,661,42-Rural: Distant
Oklahoma Union,4000021,2015,667,33-Town: Remote
Oklahoma Union,4000021,2014,652,33-Town: Remote
Oklahoma Virtual Charter Academy,4000778,2025,3613,21-Suburb: Large
Oklahoma Virtual Charter Academy,4000778,2024,3446,21-Suburb: Large
